folio,leaf_num,tombId,folio_url,tomb_text,folio_text
b20.098r,098r,b20,http://ica.themorgan.org/icaimages/2/b20.098r.jpg,Literalis expositio super Apocalypsim / Fredericus de VenetiisItaly/ Urbino/ October 8/ 1456MS B/20 fol/ 98r,Escutcheon decorated with heraldry (per fesse/ the base per pale/ in chief azure/ three fleurs-de-lys or above three torteaux/ the dexter base chequy gules and argent/ the sinister base azure/ a stag rampant argent)/
b21.iiv(v),iiv(v),b21,http://ica.themorgan.org/icaimages/2/b21.iiv(v).jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ iiv(v),
b21.001v,001v,b21,http://ica.themorgan.org/icaimages/2/b21.001v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 1v,
b21.002r,002r,b21,http://ica.themorgan.org/icaimages/2/b21.002r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 2r,
b21.002v,002v,b21,http://ica.themorgan.org/icaimages/2/b21.002v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 2v,
b21.003r,003r,b21,http://ica.themorgan.org/icaimages/2/b21.003r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 3r,
b21.003v,003v,b21,http://ica.themorgan.org/icaimages/2/b21.003v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 3v,
b21.004r,004r,b21,http://ica.themorgan.org/icaimages/2/b21.004r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 4r,
b21.004v,004v,b21,http://ica.themorgan.org/icaimages/2/b21.004v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 4v,
b21.005r,005r,b21,http://ica.themorgan.org/icaimages/2/b21.005r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 5r,
b21.005v,005v,b21,http://ica.themorgan.org/icaimages/2/b21.005v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 5v,
b21.006r,006r,b21,http://ica.themorgan.org/icaimages/2/b21.006r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 6r,
b21.006v,006v,b21,http://ica.themorgan.org/icaimages/2/b21.006v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 6v,
b21.007r,007r,b21,http://ica.themorgan.org/icaimages/2/b21.007r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 7r,
b21.007v,007v,b21,http://ica.themorgan.org/icaimages/2/b21.007v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 7v,
b21.008r,008r,b21,http://ica.themorgan.org/icaimages/2/b21.008r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 8r,
b21.008v,008v,b21,http://ica.themorgan.org/icaimages/2/b21.008v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 8v,
b21.009r,009r,b21,http://ica.themorgan.org/icaimages/2/b21.009r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 9r,
b21.009v,009v,b21,http://ica.themorgan.org/icaimages/2/b21.009v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 9v,
b21.010r,010r,b21,http://ica.themorgan.org/icaimages/2/b21.010r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 10r,
b21.010v,010v,b21,http://ica.themorgan.org/icaimages/2/b21.010v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 10v,
b21.011r,011r,b21,http://ica.themorgan.org/icaimages/2/b21.011r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 11r,
b21.011v,011v,b21,http://ica.themorgan.org/icaimages/2/b21.011v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 11v,
b21.012r,012r,b21,http://ica.themorgan.org/icaimages/2/b21.012r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 12r,
b21.012v,012v,b21,http://ica.themorgan.org/icaimages/2/b21.012v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 12v,
b21.013r,013r,b21,http://ica.themorgan.org/icaimages/2/b21.013r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 13r,
b21.013v,013v,b21,http://ica.themorgan.org/icaimages/2/b21.013v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 13v,
b21.014r,014r,b21,http://ica.themorgan.org/icaimages/2/b21.014r.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 14r,
b21.014v,014v,b21,http://ica.themorgan.org/icaimages/2/b21.014v.jpg,Medical miscellanyEngland/ East Anglia/ between 1400 and 1450MS B/21 fol/ 14v,
b22.001r,001r,b22,http://ica.themorgan.org/icaimages/2/b22.001r.jpg,Vie de Sainte MargueriteNorthern France/ between 1460 and 1499MS B/22 fol/ 1r,Margaret of Antioch: Scene/ emerging from Dragon -- Beneath rays issuing from window at left/ Margaret of Antioch/ nimbed/ holds small cross in joined hands/ emerges from back of winged dragon/ its mouth issuing portion of her garment//Scene in room with window/ door and decorative tracery on far wall/ with tiled floor//Margins decorated with foliate and floreate decoration/ including daisies/ roses and thistles//Initial A of Apres formed of twigs/
b22.016v,016v,b22,http://ica.themorgan.org/icaimages/2/b22.016v.jpg,Vie de Sainte MargueriteNorthern France/ between 1460 and 1499MS B/22 fol/ 16v,Margaret of Antioch: Scene/ Martyrdom -- Beneath rays/ male executioner/ wearing hat and scabbard tied at waist/ raises sword with hands behind Margaret of Antioch/ nimbed/ kneeling/ with joined hands raised/ Two men/ wearing hats/ look on and gesture//Scene in lanscape with trees and city in background//Miniature within architectural frame of two columns//Left margin decorated with foliate and floreate decoration/ including roses and daisies/
b25.037r,037r,b25,http://ica.themorgan.org/icaimages/2/b25.037r.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 37r,Diagram of 20 rectangular frames enclosing five rectangular shaped notations/ possibly of music/
b25.039v,039v,b25,http://ica.themorgan.org/icaimages/2/b25.039v.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 39v,Diagram of ten square frames/ most numbered 1-9/ X/ XX/ 30/ 40/ 50/ 60/ 70/ 80/ 90/ 1000/ inscribed IMAGINES LICTERARUM/
b25.041r,041r,b25,http://ica.themorgan.org/icaimages/2/b25.041r.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 41r,Diagram of eight square frames/ inscribed A/ B/ C/ D/ AB/ CD/ ABC/ DEF/
b25.041v,041v,b25,http://ica.themorgan.org/icaimages/2/b25.041v.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 41v,Diagram of eight square frames/ inscribed ABCD/ EFGH/ ABCDE/ BACDE/ EABBAE/ CBA/ ABC/ BACAB/
b25.089v,089v,b25,http://ica.themorgan.org/icaimages/2/b25.089v.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 89v,Table with months and days for finding Easter and other liturgical feast dates/
b25.090r,090r,b25,http://ica.themorgan.org/icaimages/2/b25.090r.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 90r,Three circular diagrams for the year 1470/
b25.090v,090v,b25,http://ica.themorgan.org/icaimages/2/b25.090v.jpg,Laude spiritualiNorthern Italy/ between 1450 and 1475MS B/25 fol/ 90v,Table/ possibly for musical computations/
b27.031v,031v,b27,http://ica.themorgan.org/icaimages/2/b27.031v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 31v,Pythagoras/ name inscribed on scroll PITAGORAS/ as half-figure/ wearing hooded tunic/ raising right hand and with left hand indicating one of six scrolls issuing from mouth/ all inscribed with numerical equations//Two other scrolls inscribed in German/
b27.033r,033r,b27,http://ica.themorgan.org/icaimages/2/b27.033r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 33r,Personification: Elements Four -- Nude male as personification of the Four Elements/ within lozenge/ is surrounded by medallions at four points inscribed AER/ IGNIS/ AQUA and TERRA/ for the four elements/
b27.048r,048r,b27,http://ica.themorgan.org/icaimages/2/b27.048r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 48r,Tau-cross surrounded by inscriptions TITULUS/ TRIUMPHALIS/ IHESUS NAZARET/ REX IUDEOS and above inscription SANCTUS ENCILLUS//Inscriptions above double wide door/ with lock and arched portal to right/ possibly tomb/
b27.055r,055r,b27,http://ica.themorgan.org/icaimages/2/b27.055r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 55r,Circular diagram for months/ zodiac signs/ planets and elements/
b27.055v,055v,b27,http://ica.themorgan.org/icaimages/2/b27.055v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 55v,Circular diagram for moveable feast days/ golden numbers and letters/
b27.056r,056r,b27,http://ica.themorgan.org/icaimages/2/b27.056r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 56r,Two circular diagrams for months/ days and hours/ One labelled for the year 1388/
b27.056v,056v,b27,http://ica.themorgan.org/icaimages/2/b27.056v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 56v,Two circular diagrams with numbers for the moon/ sun and planets; personifications of sun and moon/
b27.057r,057r,b27,http://ica.themorgan.org/icaimages/2/b27.057r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 57r,Two circular diagrams; one with letters and one with months/ zodiac signs and numbers/
b27.057v,057v,b27,http://ica.themorgan.org/icaimages/2/b27.057v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 57v,Circular diagram beside table in architectural frame/
b27.058r,058r,b27,http://ica.themorgan.org/icaimages/2/b27.058r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 58r,
b27.058v,058v,b27,http://ica.themorgan.org/icaimages/2/b27.058v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 58v,Table for planets and zodiac signs with numbers/
b27.059r,059r,b27,http://ica.themorgan.org/icaimages/2/b27.059r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 59r,Diagram for the orbit of the moon/
b27.059v,059v,b27,http://ica.themorgan.org/icaimages/2/b27.059v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 59v,Circular diagram depicting personifications of the Four Elements/ separated into registers/ top to bottom:/Two animals/ possibly dogs/ amid flames/ inscribed IGNIS//Three insects/ possibly bees/ inscribed AER//Two animals/ possibly boars/ on mound/ inscribed TERRA//Fish/ inscribed AQUA/
b27.0110r,0110r,b27,http://ica.themorgan.org/icaimages/2/b27.0110r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 110r,Margin/ right:/Bell/
b27.0122r,0122r,b27,http://ica.themorgan.org/icaimages/2/b27.0122r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 122r,Circular diagram surmounted by cross/ inscribed with virtues/
b27.0125v,0125v,b27,http://ica.themorgan.org/icaimages/2/b27.0125v.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 125v,Diagram in form of tree/ labelled ARBOR/ branches labelled with possibly the virtues of Christ/
b27.0126r,0126r,b27,http://ica.themorgan.org/icaimages/2/b27.0126r.jpg,Medical and astronomical textsGermany/ between 1450 and 1475MS B/27 fol/ 126r,
b28.001v,001v,b28,http://ica.themorgan.org/icaimages/2/b28.001v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 1v,
b28.002r,002r,b28,http://ica.themorgan.org/icaimages/2/b28.002r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 2r,
b28.002v,002v,b28,http://ica.themorgan.org/icaimages/2/b28.002v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 2v,
b28.003r,003r,b28,http://ica.themorgan.org/icaimages/2/b28.003r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 3r,
b28.003v,003v,b28,http://ica.themorgan.org/icaimages/2/b28.003v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 3v,
b28.004r,004r,b28,http://ica.themorgan.org/icaimages/2/b28.004r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 4r,
b28.004v,004v,b28,http://ica.themorgan.org/icaimages/2/b28.004v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 4v,
b28.005r,005r,b28,http://ica.themorgan.org/icaimages/2/b28.005r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 5r,
b28.005v,005v,b28,http://ica.themorgan.org/icaimages/2/b28.005v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 5v,
b28.006r,006r,b28,http://ica.themorgan.org/icaimages/2/b28.006r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 6r,
b28.006v,006v,b28,http://ica.themorgan.org/icaimages/2/b28.006v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 6v,
b28.007r,007r,b28,http://ica.themorgan.org/icaimages/2/b28.007r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 7r,
b28.008r,008r,b28,http://ica.themorgan.org/icaimages/2/b28.008r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 8r,
b28.008v,008v,b28,http://ica.themorgan.org/icaimages/2/b28.008v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 8v,
b28.009r,009r,b28,http://ica.themorgan.org/icaimages/2/b28.009r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 9r,
b28.009v,009v,b28,http://ica.themorgan.org/icaimages/2/b28.009v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 9v,
b28.010r,010r,b28,http://ica.themorgan.org/icaimages/2/b28.010r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 10r,
b28.010v,010v,b28,http://ica.themorgan.org/icaimages/2/b28.010v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 10v,
b28.011r,011r,b28,http://ica.themorgan.org/icaimages/2/b28.011r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 11r,
b28.011v,011v,b28,http://ica.themorgan.org/icaimages/2/b28.011v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 11v,
b28.012r,012r,b28,http://ica.themorgan.org/icaimages/2/b28.012r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 12r,
b28.012v,012v,b28,http://ica.themorgan.org/icaimages/2/b28.012v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 12v,
b28.013r,013r,b28,http://ica.themorgan.org/icaimages/2/b28.013r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 13r,
b28.013v,013v,b28,http://ica.themorgan.org/icaimages/2/b28.013v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 13v,
b28.017v,017v,b28,http://ica.themorgan.org/icaimages/2/b28.017v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 17v,
b28.030r,030r,b28,http://ica.themorgan.org/icaimages/2/b28.030r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 30r,
b28.031r,031r,b28,http://ica.themorgan.org/icaimages/2/b28.031r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 31r,
b28.031v,031v,b28,http://ica.themorgan.org/icaimages/2/b28.031v.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 31v,
b28.033r,033r,b28,http://ica.themorgan.org/icaimages/2/b28.033r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 33r,
b28.034r,034r,b28,http://ica.themorgan.org/icaimages/2/b28.034r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 34r,
b28.037r,037r,b28,http://ica.themorgan.org/icaimages/2/b28.037r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 37r,
b28.038r,038r,b28,http://ica.themorgan.org/icaimages/2/b28.038r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 38r,
b28.039r,039r,b28,http://ica.themorgan.org/icaimages/2/b28.039r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 39r,
b28.040r,040r,b28,http://ica.themorgan.org/icaimages/2/b28.040r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 40r,
b28.068r,068r,b28,http://ica.themorgan.org/icaimages/2/b28.068r.jpg,Calendar and astronomical textsGermany/ between 1458 and 1476MS B/28 fol/ 68r,
b30.001,001,b30,http://ica.themorgan.org/icaimages/3/b30.001.jpg,Genealogical chronicle roll of the kings of England to Edward IVProbably England/ between 1465 and 1469MS B/30 fol/ 1,Noah: Ark -- Diagram for Ark of Noah labelled THIS IS THE FOURME OF THE SHYPE AFTER IOSEPH THE IUE/ and in five compartments labelled MEN AND BIRDES; TAME BEESTIS; THE PLACE FOR METE; WILDE BEESTIS AND NOYONS and THE PLACE OF FILTHE//Genealogy of Christ including roundels for son of Noah/ Shem/ name inscribed SEM; Arphaxad/ name inscribed ARPHARAT; Cainan/ son of Arphaxad/ name inscribed SALE ULTIMO CAYNAN; Eber/ name inscribed HEBER; Peleg/ name inscribed PHALEG; Reu/ name inscribed REU ULTIMO RAGAU; Serug/ name inscribed SARUCH; Nahor/ name inscribed NACHOR; Terah/ name inscribed THARE; and Noah’s other son Ham/ name inscribed CHAM; son of Ham/ Cush/ name inscribed CHUS and his son/ Nimrod/ name inscribed NEMPROTH; and Noah’s third son Japhet/ name inscribed IAPHET; his son Javan/ name inscribed IAUAN; and unidentified roundel inscribed CETHUS/
b30.005,005,b30,http://ica.themorgan.org/icaimages/3/b30.005.jpg,Genealogical chronicle roll of the kings of England to Edward IVProbably England/ between 1465 and 1469MS B/30 fol/ 5,
b30.006,006,b30,http://ica.themorgan.org/icaimages/3/b30.006.jpg,Genealogical chronicle roll of the kings of England to Edward IVProbably England/ between 1465 and 1469MS B/30 fol/ 6,
b30.030,030,b30,http://ica.themorgan.org/icaimages/3/b30.030.jpg,Genealogical chronicle roll of the kings of England to Edward IVProbably England/ between 1465 and 1469MS B/30 fol/ 30,Temple of Jerusalem -- Wheel diagram of the plan of Solomon’s temple at Jerusalem with center roundel inscribed TEMPLUM/ surrounded by six semi-circles inscribed with names of portals//Three crowns surmounting roundels with names of legendary Kings of Britain: Bledudo/ name inscribed BLEDUDO; Cap/ name inscribed CAAP; and Oenus/ name inscribed OENUS//Genealogical tree for Ancestors of Christ/ Kings of Greece/ Syria and Egypt/
b32.041v,041v,b32,http://ica.themorgan.org/icaimages/3/b32.041v.jpg,Devotional miscellanySpain/ February 27/ 1461MS B/32 fol/ 41v,Left margin:/Maltese cross/ possibly processional cross/ surmounting pole in ground//Marginal drawing for fol/ 41v within Pseudo-Cyril/ De Transitu et miraculis Beati Hieronymi/
b38.001r,001r,b38,http://ica.themorgan.org/icaimages/3/b38.001r.jpg,De re uxoriaItaly/ Venice or Verona/ ca/ 1430MS B/38 fol/ 1r,Interlace initial M//In lower margin/ two putti/ each holding rod with one hand/ grasping blank escutcheon with other hand/
b52.004r,004r,b52,http://ica.themorgan.org/icaimages/5/b52.004r.jpg,Sermones de sanctisItaly/ Tuscany/ 15th centuryMS B/52 fol/ 4r,Bernard of Clairvaux: Scene/ reading to Monks -- Bernard of Clairvaux/ nimbed/ tonsured and bearded/ wearing monk’s habit with hood/ reads from open book on lectern on platform/ possibly throne behind him/ in foreground four monks/ wearing habits/ three with hoods/ and one bearded/ look up toward the Bernard/ Trees in background//Miniature within gold frame//Left margin decorated with scrolling foliage/
